"Season","FirstName","LastName","Position","Origin","Destination","TransferDate","Rating","Stars","Eligibility"
"2022","TJ","Smith","EDGE","Georgia State","Limestone College","2022-01-06T04:04:00.000Z","","2","Immediate"
"2022","Shawn","Robinson","S","Missouri","Kansas State","2022-01-05T16:29:00.000Z","0.85","3","Immediate"
"2022","Douglas","Emilien","WR","Minnesota","Kansas","2022-04-12T14:08:00.000Z","0.86","3","Immediate"
"2022","Kaedin","Robinson","WR","UCF","Appalachian State","2021-11-28T14:50:00.000Z","0.81","3","Immediate"
"2022","Tahliq","Battle","RB","Buffalo","","2021-11-30T20:15:00.000Z","","","Immediate"
"2022","Anthony","Price","RB","Arkansas State","","2021-11-09T15:29:00.000Z","0.77","2","Immediate"
"2022","Kajiya","Hollawayne","QB","UCLA","Grambling","2021-12-07T20:54:00.000Z","","3","Immediate"
"2022","Willie","Hampton","LB","Western Carolina","Buffalo","2022-03-14T19:28:00.000Z","","3","Immediate"
"2022","Jaali","Parker","S","Western Michigan","","2021-12-12T20:53:00.000Z","","3","Immediate"
"2022","Dillon","Gabriel","QB","UCF","Oklahoma","2021-11-27T07:07:00.000Z","0.92","4","Immediate"
"2022","Cam","Reddy","IOL","Colorado State","Liberty","2022-02-02T18:47:00.000Z","","","Immediate"
"2022","Myles","Brennan","QB","LSU","","2021-11-03T16:54:00.000Z","0.88","3","Immediate"
"2022","TJ","Steele","WR","TCU","","2021-10-06T18:30:00.000Z","0.84","3","Immediate"
"2022","Myles","McNeal","CB","Eastern Michigan","","2021-10-29T23:49:00.000Z","0.79","2","Immediate"
"2022","Juan","Harris","DL","Indiana","","2021-08-04T17:01:00.000Z","0.79","2","Immediate"
"2022","Luke","Akers","P","UCLA","Northwestern","2021-11-30T16:43:00.000Z","0.84","3","Immediate"
"2022","Kundarrius","Taylor","WR","UAB","","2021-12-16T19:42:00.000Z","","3","Immediate"
"2022","Josh","Watts","P","Colorado","","2022-01-18T16:42:00.000Z","","3","Immediate"
"2022","Jonathan","Shepherd","WR","Oklahoma State","","2022-01-19T17:06:00.000Z","0.85","3","Immediate"
"2022","Leo","Parker","RB","South Florida","","2021-11-02T15:30:00.000Z","","3","Immediate"
"2022","Jacob","Sykes","DL","Harvard","UCLA","2022-01-25T17:48:00.000Z","0.88","3","Immediate"
"2022","Jesiah","Davis","WR","Virginia","","2021-11-26T19:02:00.000Z","0.82","3","Immediate"
"2022","Deshawn","Troutman","LB","Miami","","2022-04-29T17:32:00.000Z","","3","Immediate"
"2022","Zahir","Swann","RB","Central Michigan","","2021-11-10T20:29:00.000Z","","3","Immediate"
"2022","James","Palmer","TE","Tulsa","","2022-02-28T17:30:00.000Z","","2","Immediate"
"2022","Caleb","Christensen","CB","BYU","","2022-02-03T16:17:00.000Z","","3","Immediate"
"2022","Parker","Grothaus","K","Florida State","West Virginia","2021-12-18T06:00:00.000Z","","","Immediate"
"2022","Lonnie","Rice","S","Buffalo","","2021-11-18T21:56:00.000Z","0.79","2","Immediate"
"2022","Ethon","Williams","WR","Boston College","Connecticut","2022-01-19T20:38:00.000Z","","3","Immediate"
"2022","Jordan","Bennett","WR","Georgia Southern","","2022-04-26T15:19:00.000Z","","3","Immediate"
"2022","Marcus","McElroy","RB","Colorado State","McNeese","2021-12-15T15:23:00.000Z","0.79","2","Immediate"
"2022","Rashad","Cheney","DL","Minnesota","South Florida","2021-11-22T16:42:00.000Z","0.8","3","Immediate"
"2022","Tharon","Davis","RB","Memphis","","2022-01-19T15:03:00.000Z","","3","Immediate"
"2022","John","Ward","DL","UCLA","Utah State","2021-12-10T17:08:00.000Z","","3","Immediate"
"2022","Derick","Hunter","OT","Texas A&M","Hinds C.C.","2022-04-13T15:34:00.000Z","","","Immediate"
"2022","Jeremy","Hunt","QB","Louisiana Monroe","","2022-01-12T23:15:00.000Z","","3","Immediate"
"2022","Allan","Mwata","S","San Diego State","","2021-12-28T22:40:00.000Z","","2","Immediate"
"2022","Mata","Hola","EDGE","Utah State","","2021-11-17T17:04:00.000Z","0.79","2","Immediate"
"2022","Cody","Brown","RB","Miami","Virginia","2022-04-15T13:33:00.000Z","","4","Immediate"
"2022","Kendall","Catalon","WR","Arkansas","","2022-01-03T16:11:00.000Z","","2","Immediate"
"2022","Kobie","Turner","DL","Richmond","Wake Forest","2021-12-01T05:14:00.000Z","0.88","3","Immediate"
"2022","Andre","Goodman","QB","Appalachian State","Limestone College","2022-01-31T22:33:00.000Z","","","Immediate"
"2022","Nathan","Manning","QB","Arizona State","","2022-02-16T22:59:00.000Z","","","Immediate"
"2022","Tylan","Knight","RB","Ole Miss","Southern Mississippi","2022-01-12T19:29:00.000Z","0.85","3","Immediate"
"2022","Darnell","Jefferies","DL","Clemson","Minnesota","2022-01-03T20:08:00.000Z","0.83","3","Immediate"
"2022","Kristian","Varner","DL","North Carolina","Georgia Southern","2021-11-02T20:14:00.000Z","0.81","3","Immediate"
"2022","Deuce","Hogan","QB","Iowa","Kentucky","2022-01-06T17:37:00.000Z","0.83","3","Immediate"
"2022","Noah","Nelson","OT","Oklahoma","Northern Arizona","2021-10-13T14:17:00.000Z","0.83","3","Immediate"
"2022","Naquan","Brown","EDGE","Pittsburgh","Norfolk State","2022-01-12T18:37:00.000Z","","4","Immediate"
"2022","Malik","Heath","WR","Mississippi State","Ole Miss","2022-01-18T17:04:00.000Z","0.89","3","Immediate"
"2022","Crishawn","Long","LB","Purdue","","2021-08-05T15:50:00.000Z","0.82","3","Immediate"
"2022","Deondre","Doiron","IOL","Buffalo","Kansas","2022-04-28T20:54:00.000Z","0.84","3","Immediate"
"2022","Ahmirr","Robinson","WR","Rutgers","Texas State","2022-05-02T14:31:00.000Z","","3","Immediate"
"2022","Jacolby","Hewitt","WR","Indiana","Florida International","2021-11-22T01:30:00.000Z","0.8","3","Immediate"
"2022","Carter","Short","LS","Alabama","","2022-02-03T16:17:00.000Z","","","Immediate"
"2022","Landon","Jackson","EDGE","LSU","Arkansas","2021-12-08T18:47:00.000Z","0.9","4","Immediate"
"2022","Terreance","Ellis","LB","Rice","Alcorn State","2021-12-14T21:50:00.000Z","","","Immediate"
"2022","Brylan","Lanier","CB","Alabama","Indiana","2022-01-12T00:32:00.000Z","","3","Immediate"
"2022","Lucas","Dunker Jr.","K","Washington State","","2022-02-11T17:12:00.000Z","","","Immediate"
"2022","Jahquan","Bloomfield","WR","Louisiana Monroe","","2022-01-18T14:46:00.000Z","","2","Immediate"
"2022","Derrick","Smith","S","Illinois","Western Kentucky","2021-11-02T21:44:00.000Z","0.8","3","Immediate"
"2022","Kobe","Hylton","S","Louisiana","UTEP","2021-12-15T19:21:00.000Z","0.79","2","Immediate"
"2022","Jerrod","Means","WR","Louisiana Tech","Pittsburgh","2022-04-11T13:38:00.000Z","0.87","3","Immediate"
"2022","Antoine","Robinson","WR","Southern Mississippi","","2021-10-25T16:42:00.000Z","","3","Immediate"
"2022","Mark","Davis","CB","Buffalo","","2021-10-26T18:05:00.000Z","0.79","2","Immediate"
"2022","Theo","Wease","WR","Oklahoma","Oklahoma","2021-12-01T09:41:00.000Z","0.9","4","Immediate"
"2022","Morris","Joseph","DL","Memphis","Georgia Tech","2022-03-01T14:40:00.000Z","0.87","3","Immediate"
"2022","Dallas","Gant","LB","Ohio State","Toledo","2021-09-22T15:21:00.000Z","0.83","3","Immediate"
"2022","Daniel","Ogundipe","OT","Old Dominion","","2021-09-21T18:15:00.000Z","0.79","2","Immediate"
"2022","Nick","Kargman","QB","Western Michigan","Wagner","2021-11-11T02:27:00.000Z","0.79","2","Immediate"
"2022","Sharod","Johnson","WR","Syracuse","Florida International","2021-12-09T17:56:00.000Z","","3","Immediate"
"2022","JJ","Jones","TE","Dartmouth","New Mexico State","2021-12-03T06:00:00.000Z","","","Immediate"
"2022","Monroe","Mills","OT","Oklahoma State","Texas Tech","2022-01-04T19:07:00.000Z","0.86","3","Immediate"
"2022","Cory","Gross","S","Buffalo","","2022-01-13T21:32:00.000Z","","3","Immediate"
"2022","Brice","Johnson","WR","Ole Miss","Houston","2021-11-23T01:13:00.000Z","0.78","2","Immediate"
"2022","Bryson","Shaw","S","Ohio State","USC","2022-04-04T23:39:00.000Z","0.89","3","Immediate"
"2022","Anthony","Tocchini","IOL","New Mexico State","","2022-04-06T13:42:00.000Z","","3","Immediate"
"2022","Carter","Kamana","WR","Washington State","","2022-01-11T15:06:00.000Z","","","Immediate"
"2022","Caleb","Berry","RB","Washington","","2022-05-03T19:39:00.000Z","","3","Immediate"
"2022","Luke","Anthony","QB","Louisiana Tech","Baylor","2022-03-29T22:06:00.000Z","","2","Immediate"
"2022","Tristan","Golightly","TE","Kansas","Abilene Christian","2022-04-15T19:22:00.000Z","","3","Immediate"
"2022","Ben","Gansallo","DL","New Mexico","","2021-12-21T21:10:00.000Z","","2","Immediate"
"2022","Cedrice","Paillant","OT","Rutgers","Marshall","2022-04-01T13:54:00.000Z","","3","Immediate"
"2022","Blayne","Toll","DL","Colorado","Arkansas State","2021-09-28T19:55:00.000Z","0.82","3","Immediate"
"2022","Sawyer","Racanelli","WR","Washington","Montana","2021-12-13T15:56:00.000Z","","3","Immediate"
"2022","Nolan","Gorczyca","OT","Buffalo","Kansas","2021-12-06T19:57:00.000Z","0.82","3","Immediate"
"2022","Thomas","Nance","TE","South Florida","","2022-01-19T19:30:00.000Z","","3","Immediate"
"2022","Darius","Williams","EDGE","Middle Tennessee","","2022-02-22T14:37:00.000Z","","3","Immediate"
"2022","Tyrin","Smith","WR","UTEP","","2021-12-27T22:47:00.000Z","","","Immediate"
"2022","Caleb","Offord","CB","Notre Dame","Buffalo","2022-01-03T19:40:00.000Z","0.86","3","Immediate"
"2022","A.J.","Campbell","EDGE","UCLA","Kent State","2021-11-29T18:28:00.000Z","0.83","3","Immediate"
"2022","Jalen","McGaughy","WR","Ball State","","2022-01-18T18:37:00.000Z","","3","Immediate"
"2022","Jordan","Weeks","QB","UT San Antonio","","2021-08-18T13:49:00.000Z","","3","Immediate"
"2022","Nick","Evans","DL","UT San Antonio","","2021-08-17T19:44:00.000Z","","3","Immediate"
"2022","Latrell","McCutchin","CB","Oklahoma","USC","2022-01-11T16:15:00.000Z","0.9","4","Immediate"
"2022","Dayton","Toney","WR","Hawai'i","Incarnate Word","2022-04-26T13:44:00.000Z","","","Immediate"
"2022","Canaan","Clark","OT","East Carolina","","2022-03-17T18:38:00.000Z","","3","Immediate"
"2022","Ahmonte","Watkins","RB","TCU","New Mexico State","2021-12-15T20:53:00.000Z","0.87","3","Immediate"
"2022","Dwayne","Thompson","S","Indiana State","","2021-11-30T13:22:00.000Z","","1","Immediate"
"2022","Sofian","Massoud","QB","Houston","Hampton","2021-12-30T03:09:00.000Z","","3","TBD"
"2022","Carson","Tabaracci","LB","Utah","USC","2022-04-28T22:22:00.000Z","0.87","3","Immediate"
"2022","Evan","Azzara","OT","Miami (OH)","","2022-04-30T14:10:00.000Z","","3","Immediate"
"2022","Peter","Udoibok","WR","Minnesota","Northern Iowa","2022-01-31T16:18:00.000Z","","3","Immediate"
"2022","Andison","Coby","WR","Tennessee","Indiana","2022-01-12T21:01:00.000Z","","3","Immediate"
"2022","Khari","Coleman","EDGE","TCU","Ole Miss","2022-02-15T22:51:00.000Z","0.88","3","Immediate"
"2022","Jaylen","Martin","CB","California","","2022-01-03T18:04:00.000Z","","3","Immediate"
"2022","Jayce","Medlock","TE","Connecticut","Alabama State","2021-10-25T18:50:00.000Z","0.79","2","Immediate"
"2022","Jojo","Falo","DL","Cal Poly","Hawai'i","2022-01-28T18:58:00.000Z","","3","Immediate"
"2022","Jadon","Jackson","WR","Ole Miss","Kansas State","2022-01-04T16:27:00.000Z","0.85","3","Immediate"
"2022","Amir","Abdur-Rahman","WR","Vanderbilt","Ball State","2021-11-30T15:05:00.000Z","0.83","3","Immediate"
"2022","Doug","Brumfield","QB","UNLV","UNLV","2022-04-12T18:50:00.000Z","","3","Immediate"
"2022","Tirek","Austin-Cave","LB","Miami","West Virginia","2022-04-13T15:39:00.000Z","","3","Immediate"
"2022","Osita","Smith","S","Maryland","","2021-12-16T20:53:00.000Z","0.85","3","Immediate"
"2022","Da'Veawn","Armstead","S","TCU","Sam Houston State","2021-12-15T21:15:00.000Z","","3","Immediate"
"2022","Alex","Williams","EDGE","Vanderbilt","","2021-12-17T20:32:00.000Z","","3","TBD"
"2022","Zach","Portlock","LB","Southern Mississippi","","2021-10-12T19:09:00.000Z","","","Immediate"
"2022","Terion","Sugick","DL","Vanderbilt","Arkansas State","2021-11-30T14:38:00.000Z","","3","Immediate"
"2022","Lloyd","Murray Jr.","DL","Colorado","Sam Houston State","2021-09-27T19:49:00.000Z","0.79","2","Immediate"
"2022","Jarveon","Howard","RB","Syracuse","Alcorn State","2021-09-27T17:51:00.000Z","0.8","3","Immediate"
"2022","James","Gordon IV","LB","Minnesota","South Florida","2021-11-28T16:41:00.000Z","0.81","3","Immediate"
"2022","Anthony","Solomon","LB","Michigan","Arizona","2022-01-04T01:19:00.000Z","0.87","3","Immediate"
"2022","Cole","Daniels","DL","South Alabama","","2022-05-02T19:18:00.000Z","","3","Immediate"
"2022","Colby","Reeder","LB","Delaware","Iowa State","2021-11-29T21:51:00.000Z","0.87","3","Immediate"
"2022","Alexandre","Dumais","DL","Fresno State","","2021-11-04T17:00:00.000Z","0.8","3","Immediate"
"2022","Mychal","Victor","CB","UNLV","","2022-01-06T23:06:00.000Z","","3","Immediate"
"2022","Austin","Jarrard","TE","Oklahoma State","Sacramento State","2022-03-17T14:20:00.000Z","","3","Immediate"
"2022","Nehki","Meredith","S","NC State","","2022-04-29T14:50:00.000Z","","3","Immediate"
"2022","Elijah","Cooks","WR","Nevada","San José State","2021-12-08T21:49:00.000Z","0.87","3","Immediate"
"2022","Arna","Bontemps","S","Washington State","","2022-01-17T18:06:00.000Z","","","Immediate"
"2022","Vincent","Murphy","IOL","South Carolina","Western Kentucky","2021-12-13T19:58:00.000Z","","3","Immediate"
"2022","Jordan","Carmouche","LB","Houston","Arkansas State","2022-02-03T01:37:00.000Z","","3","Immediate"
"2022","Cinque","Williams","S","North Texas","","2021-12-01T17:43:00.000Z","","3","Immediate"
"2022","Hunter","Green","S","Virginia Tech","","2021-12-14T22:12:00.000Z","","","Immediate"
"2022","Quinn","Potts","S","New Mexico","","2021-12-08T21:52:00.000Z","","3","Immediate"
"2022","Tyrek","Tisdale","RB","Florida Atlantic","St. Thomas University","2021-12-15T17:29:00.000Z","0.8","3","Immediate"
"2022","Tyler","Rudolph","S","Penn State","UMass","2021-11-24T19:12:00.000Z","0.81","3","Immediate"
"2022","Jermaine","Burton","WR","Georgia","Alabama","2022-01-19T22:05:00.000Z","0.94","4","Immediate"
"2022","Nickolas","Tshivuadi","WR","South Florida","","2021-12-23T21:37:00.000Z","","3","Immediate"
"2022","Teon","Dollard","RB","Akron","","2021-11-10T14:44:00.000Z","","3","Immediate"
"2022","Blake","Grupe","K","Arkansas State","Notre Dame","2022-01-13T15:05:00.000Z","","","Immediate"
"2022","Steven","Stilianos","TE","Lafayette","Iowa","2021-12-01T16:59:00.000Z","0.87","3","Immediate"
"2022","Caleb","Johnson","LB","UCLA","Miami","2022-04-08T01:51:00.000Z","0.88","3","Immediate"
"2022","Larry","Hodges","TE","Miami","Middle Tennessee","2022-02-14T20:53:00.000Z","0.86","3","Immediate"
"2022","Malik","Jackson","TE","Maryland","","2022-01-06T21:45:00.000Z","","3","Immediate"
"2022","Daniel","Bushland","WR","Texas A&M","","2022-01-27T20:02:00.000Z","","","Immediate"
"2022","Jarrett","Preston","S","UT San Antonio","UT San Antonio","2022-01-25T15:42:00.000Z","0.81","3","Immediate"
"2022","Desmond","Hutson","WR","Iowa","","2021-11-19T18:20:00.000Z","0.79","2","Immediate"
"2022","Ryan","Johnson","DL","Stanford","Northwestern","2021-11-29T22:56:00.000Z","0.82","3","Immediate"
"2022","Miles","Marshall","WR","Indiana","Miami (OH)","2021-11-29T16:44:00.000Z","0.84","3","Immediate"
"2022","Jadan","Blue","WR","Temple","Virginia Tech","2021-11-10T23:10:00.000Z","0.9","4","Immediate"
"2022","Jasir","Cox","OLB","North Dakota State","West Virginia","2022-03-23T16:34:00.000Z","0.88","3","Immediate"
"2022","Tyler","Stephens","TE","Buffalo","Missouri","2022-01-24T19:17:00.000Z","0.86","3","Immediate"
"2022","Nelson","Mbanasor","DL","Louisiana Tech","","2022-04-14T16:38:00.000Z","","3","Immediate"
"2022","Darion","Green-Warren","CB","Michigan","Nevada","2022-01-04T01:19:00.000Z","","4","Immediate"
"2022","Travis","Dye","RB","Oregon","USC","2022-01-14T17:56:00.000Z","0.92","4","Immediate"
"2022","Joey","Ramos","OT","Iowa State","Arizona State","2022-01-31T21:25:00.000Z","0.87","3","Immediate"
"2022","Devonte","Nelson","CB","Memphis","","2022-01-03T23:18:00.000Z","","3","Immediate"
"2022","Nick","DeGennaro","WR","Maryland","","2022-01-04T18:59:00.000Z","0.83","3","Immediate"
"2022","Cade","Fortin","QB","South Florida","Arkansas","2021-11-28T16:29:00.000Z","0.81","3","Immediate"
"2022","Hunter","Johnson","QB","Northwestern","Clemson","2022-01-12T19:01:00.000Z","0.8","3","Immediate"
"2022","Litchfield","Ajavon","S","Notre Dame","Rice","2021-12-08T22:04:00.000Z","","4","Immediate"
"2022","Andrew","Brito","QB","UCF","","2021-12-28T22:52:00.000Z","","3","Immediate"
"2022","Julius","Bolden","RB","Northern Illinois","","2022-01-27T21:34:00.000Z","","3","Immediate"
"2022","Christian","Singleton","RB","Western Michigan","","2022-02-08T19:05:00.000Z","","3","Immediate"
"2022","Randy","Jordan Jr.","CB","Fresno State","","2022-01-31T21:26:00.000Z","","2","Immediate"
"2022","Brooks","Weeks","LB","Troy","","2022-04-19T19:38:00.000Z","","","Immediate"
"2022","Carson","Smith","TE","Washington","","2021-10-20T16:50:00.000Z","0.75","2","Immediate"
"2022","Jeff","Marks","DL","Purdue","","2022-01-26T20:10:00.000Z","","3","Immediate"
"2022","OrTre","Smith","WR","South Carolina","North Carolina Central","2021-10-04T17:58:00.000Z","0.8","3","Immediate"
"2022","Jayden","Williams","CB","USC","Louisville","2022-01-14T18:06:00.000Z","0.82","3","Immediate"
"2022","JP","Andrade","QB","Ohio State","","2022-01-03T17:49:00.000Z","","3","Immediate"
"2022","Cam","Williams","DL","Troy","","2022-04-05T13:54:00.000Z","","3","Immediate"
"2022","Garrett","Jones","IOL","Kansas","","2021-08-24T16:21:00.000Z","","3","Immediate"
"2022","Maninoa","Tufono","DL","USC","","2022-02-03T17:56:00.000Z","","4","Immediate"
"2022","Tyson","Bagent","QB","Shepherd","Shepherd","2022-01-07T16:13:00.000Z","","","Immediate"
"2022","Gaven","Haselhorst","LB","Kansas State","Fort Hays State","2022-04-27T22:13:00.000Z","","3","Immediate"
"2022","Solomon","Brown","CB","Minnesota","Buffalo","2022-05-02T20:03:00.000Z","","3","Immediate"
"2022","Max","Fisher","WR","NC State","","2022-01-02T23:43:00.000Z","","3","Immediate"
"2022","DJ","Sims","WR","Virginia Tech","","2022-04-25T17:35:00.000Z","","3","Immediate"
"2022","Adam","Barry","P","Temple","Oregon","2022-01-19T06:27:00.000Z","","","Immediate"
"2022","Nick","Curtis","LB","Auburn","","2022-01-04T19:56:00.000Z","","3","Immediate"
"2022","Sokoya","McDuffie","DL","Old Dominion","Connecticut","2022-01-08T00:04:00.000Z","","3","Immediate"
"2022","Cole","Feinauer","OT","Colorado State","Nevada","2021-12-08T13:37:00.000Z","","","Immediate"
"2022","Davontae","McCrae","SDE","North Texas","","2021-11-16T12:19:00.000Z","0.8","3","Immediate"
"2022","Stephen","Ruiz","K","Boston College","Indiana State","2021-12-27T16:17:00.000Z","","","Immediate"
"2022","Tremayne","Prudhomme","CB","Texas","","2021-12-17T20:26:00.000Z","","","Immediate"
"2022","Ian","Mathews","DL","Auburn","Missouri","2022-01-21T20:06:00.000Z","0.85","3","Immediate"
"2022","Darius","Muasau","LB","Hawai'i","UCLA","2021-12-28T17:04:00.000Z","0.9","4","Immediate"
"2022","J.D.","DiRenzo","OT","Sacred Heart","Rutgers","2022-01-03T15:59:00.000Z","0.9","4","Immediate"
"2022","Agiye","Hall","WR","Alabama","Texas","2022-04-08T01:52:00.000Z","0.9","4","Immediate"
"2022","Anthony","Hundley","DL","UCF","","2021-08-24T17:55:00.000Z","0.81","3","Immediate"
"2022","Naijee","Jones","S","Rutgers","Kent State","2022-02-02T22:22:00.000Z","0.8","3","Immediate"
"2022","Victory","Vaka","DL","BYU","","2022-01-15T17:14:00.000Z","","3","Immediate"
"2022","Mohamoud","Diabate","LB","Florida","Utah","2022-01-05T02:57:00.000Z","0.91","4","Immediate"
"2022","Rod","Green","IOL","Grambling","","2021-11-02T18:51:00.000Z","","","Immediate"
