,Unnamed: 0,Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,TeamId,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal,Weight,Height,Jersey,Year,Home City,Home State,Home Country,Home Latitude,Home Longitude,Home County Fips,Recruit Ids
603,603,2023,4430027,Sam LaPorta,TE,Iowa,Big Ten,0.0815,0.1719,0.0,0.0691,0.084,0.103,0.089,0.097,,0.0,,,,,1.0,,,24.0,0.0,2.0,,0.0,,0.0,27.0,0.0,1.0,,1.0,0.0,1.0,,,271.0,,,,10.0,2294.0,West,6.3,8,6,2,0,8,6,2,0,4,3,1,0,4,3,1,0,159,6,9,4,7,8,2,233,5,0,216,12,1581,248,141,11,9,38,317,14044,1,223,23,296,18,1369,22,51,36,107,2950,9,,No,,,,,,,,,,,
604,604,2023,4430073,Devin Chandler,WR,Wisconsin,Big Ten,0.0082,0.0141,0.0036,0.0094,0.006,0.01,0.0,0.014,,29.3,1.0,,,,,,,93.0,,4.0,,,,,2.0,,,,0.0,,,,,163.0,,18.0,,14.0,275.0,West,4.8,7,4,3,0,6,3,3,0,3,2,1,0,3,1,2,0,137,5,12,5,4,7,0,217,7,0,251,11,1267,202,124,8,10,36,296,15263,0,30,11,293,13,1152,11,36,38,100,2419,12,,No,,,,,,,,,,,
605,605,2023,4430118,Sanoussi Kane,DB,Purdue,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,3.0,,,,,,,,2509.0,West,1.2,6,2,4,0,6,2,4,0,4,1,3,0,2,1,1,0,136,6,11,3,4,6,0,21,4,0,401,20,1854,261,176,3,15,42,360,9961,0,16,3,150,4,488,5,33,30,80,2342,7,,No,,,,,,,,,,,
606,606,2023,4430213,Tiawan Mullen,DB,Indiana,Big Ten,,,,,,,,,,0.7,,,,,,3.0,,,,,,3.0,,1.0,,3.5,26.0,,0.0,4.5,37.0,,,2.0,,,,,84.0,East,4.4,8,6,2,0,7,6,1,0,3,3,0,0,4,3,1,0,161,8,14,6,3,8,0,268,5,0,105,6,2011,291,167,17,16,34,357,14818,0,72,10,274,12,875,25,47,44,114,2886,11,,No,,,,,,,,,,,
607,607,2023,4430250,Garrett Nelson,DE,Nebraska,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1.5,16.0,,0.0,4.0,30.0,,,,,,,,158.0,West,3.5,8,3,5,0,8,3,5,0,3,1,2,0,5,2,3,0,170,8,13,9,2,8,0,102,9,0,274,15,1504,228,155,5,5,54,485,13642,0,120,9,334,15,1611,13,53,37,103,3115,18,,No,,,,,,,,,,,
608,608,2023,4430261,Tyler Nubin,DB,Minnesota,Big Ten,,,,,,,,,,0.0,,,,,,1.0,,,,,,0.0,,0.0,,0.0,30.0,,0.0,0.5,41.0,,,0.0,,,,,135.0,West,3.3,7,3,4,0,7,3,4,0,3,1,2,0,4,2,2,0,151,7,13,2,2,7,0,30,5,0,248,14,1394,184,107,4,7,32,288,14263,0,21,6,298,19,1350,8,15,41,86,2744,7,,No,,,,,,,,,,,
609,609,2023,4430318,Ethan Piper,OL,Nebraska,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,2.0,,,,,,,,158.0,West,3.5,8,3,5,0,8,3,5,0,3,1,2,0,5,2,3,0,170,8,13,9,2,8,0,102,9,0,274,15,1504,228,155,5,5,54,485,13642,0,120,9,334,15,1611,13,53,37,103,3115,18,,No,,,,,,,,,,,
610,610,2023,4430332,Noah Potter,DL,Ohio State,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,194.0,East,6.9,8,7,1,0,6,6,0,0,3,3,0,0,2,2,0,0,200,5,9,3,11,8,2,105,6,0,93,7,2100,225,158,7,22,49,437,15442,0,62,10,344,19,2050,21,46,52,106,4150,9,,No,,,,,,,,,,,
611,611,2023,4430349,Keith Randolph Jr.,DL,Illinois,Big Ten,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,4.0,,0.0,0.0,9.0,,,,,,,,356.0,West,2.3,8,2,6,0,8,2,6,0,3,0,3,0,5,2,3,0,144,7,15,5,8,8,0,61,4,0,400,24,1223,194,91,7,10,39,401,12983,0,32,4,325,9,1559,18,45,43,114,2782,9,,No,,,,,,,,,,,
612,612,2023,4430396,Logan Richter,DL,Minnesota,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,135.0,West,3.3,7,3,4,0,7,3,4,0,3,1,2,0,4,2,2,0,151,7,13,2,2,7,0,30,5,0,248,14,1394,184,107,4,7,32,288,14263,0,21,6,298,19,1350,8,15,41,86,2744,7,,No,,,,,,,,,,,
613,613,2023,4430447,Josh Sanguinetti,DB,Indiana,Big Ten,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,6.0,,0.0,0.0,7.0,,,,,,,,84.0,East,4.4,8,6,2,0,7,6,1,0,3,3,0,0,4,3,1,0,161,8,14,6,3,8,0,268,5,0,105,6,2011,291,167,17,16,34,357,14818,0,72,10,274,12,875,25,47,44,114,2886,11,,No,,,,,,,,,,,
614,614,2023,4430470,TJ Sheffield,WR,Purdue,Big Ten,0.0049,0.0073,0.0,0.0108,0.0,0.0,0.0,0.0,,23.2,,,,,1.0,,,55.0,0.0,20.0,,,,,2.0,,,,0.0,,,,,396.0,,,,5.5,2509.0,West,1.2,6,2,4,0,6,2,4,0,4,1,3,0,2,1,1,0,136,6,11,3,4,6,0,21,4,0,401,20,1854,261,176,3,15,42,360,9961,0,16,3,150,4,488,5,33,30,80,2342,7,,No,,,,,,,,,,,
615,615,2023,4430539,Brenton Strange,TE,Penn State,Big Ten,0.027,0.0571,0.0,0.0257,0.038,0.008,0.026,0.029,,,,,,,,,,28.0,,,,,,,17.0,,,,2.0,,,,,164.0,,,,9.6,213.0,East,5.3,9,4,5,0,9,4,5,0,5,2,3,0,4,2,2,0,223,11,22,8,5,9,0,18,9,0,290,18,2298,306,184,4,17,39,335,18169,1,197,8,402,15,1569,21,59,56,133,3867,17,,No,,,,,,,,,,,
616,616,2023,4430560,Jer'Zhan Newton,DL,Illinois,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.5,6.0,,0.0,1.5,23.0,,,,,,,,356.0,West,2.3,8,2,6,0,8,2,6,0,3,0,3,0,5,2,3,0,144,7,15,5,8,8,0,61,4,0,400,24,1223,194,91,7,10,39,401,12983,0,32,4,325,9,1559,18,45,43,114,2782,9,,No,,,,,,,,,,,
617,617,2023,4430587,Ronald Thompkins,RB,Nebraska,Big Ten,0.0108,0.0041,0.016,0.004,0.021,0.01,0.019,0.013,,,5.0,,,,,,,19.0,,,,,,,1.0,,,,0.0,,,,,34.0,,4.8,,10.0,158.0,West,3.5,8,3,5,0,8,3,5,0,3,1,2,0,5,2,3,0,170,8,13,9,2,8,0,102,9,0,274,15,1504,228,155,5,5,54,485,13642,0,120,9,334,15,1611,13,53,37,103,3115,18,3.0,Yes,,,,,,,,,,,
618,618,2023,4430590,Payton Thorne,QB,Michigan State,Big Ten,0.2285,0.3686,0.0679,0.2121,0.203,0.272,0.234,0.241,85.0,,25.0,48.0,,,2.0,3.0,,38.0,1.0,,0.565,0.0,,0.0,0.0,0.0,1.0,,4.0,0.0,1.0,,,629.0,6.8,1.9,,,127.0,East,2.6,7,2,5,0,7,2,5,0,4,1,3,0,3,1,2,0,113,5,12,8,5,7,0,107,12,0,370,19,1672,243,132,5,11,48,456,11440,0,32,4,238,2,645,12,43,37,113,2317,20,,No,,,,,,,,,,,
619,619,2023,4430594,Titus Toler,S,Wisconsin,Big Ten,,,,,,,,,,10.0,,,,,,1.0,,,,,,,,,,,,,0.0,,,,,10.0,,,,,275.0,West,4.8,7,4,3,0,6,3,3,0,3,2,1,0,3,1,2,0,137,5,12,5,4,7,0,217,7,0,251,11,1267,202,124,8,10,36,296,15263,0,30,11,293,13,1152,11,36,38,100,2419,12,,No,,,,,,,,,,,
620,620,2023,4430604,Mohamed Toure,LB,Rutgers,Big Ten,,,,,,,,,,13.0,,,,,,1.0,,,,,,1.0,,0.0,,4.5,12.0,,0.0,5.0,19.0,,,13.0,,,,,164.0,East,2.0,9,3,6,0,9,3,6,0,5,0,5,0,4,3,1,0,171,11,22,5,12,9,0,54,8,2,851,33,1787,309,195,8,14,66,537,15093,1,99,10,343,13,1261,20,71,49,144,3048,13,,No,,,,,,,,,,,
621,621,2023,4430627,Jeff Pietrowski Jr.,LB,Michigan State,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,0.0,2.0,,0.0,0.0,4.0,,,,,,,,127.0,East,2.6,7,2,5,0,7,2,5,0,4,1,3,0,3,1,2,0,113,5,12,8,5,7,0,107,12,0,370,19,1672,243,132,5,11,48,456,11440,0,32,4,238,2,645,12,43,37,113,2317,20,,No,,,,,,,,,,,
622,622,2023,4430712,Jordon Simmons,RB,Michigan State,Big Ten,,,,,,,,,,,56.0,,,,1.0,,,41.0,1.0,,,,,,5.0,,,,0.0,,,,,253.0,,3.9,,6.8,127.0,East,2.6,7,2,5,0,7,2,5,0,4,1,3,0,3,1,2,0,113,5,12,8,5,7,0,107,12,0,370,19,1672,243,132,5,11,48,456,11440,0,32,4,238,2,645,12,43,37,113,2317,20,,No,,,,,,,,,,,
623,623,2023,4430755,Jason Williamson,RB,Minnesota,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,135.0,West,3.3,7,3,4,0,7,3,4,0,3,1,2,0,4,2,2,0,151,7,13,2,2,7,0,30,5,0,248,14,1394,184,107,4,7,32,288,14263,0,21,6,298,19,1350,8,15,41,86,2744,7,,No,,,,,,,,,,,
624,624,2023,4430800,Julian Fleming,WR,Ohio State,Big Ten,0.0178,0.0415,0.0,0.015,0.022,0.019,0.007,0.032,,,,,,,,,,23.0,,,,0.0,,0.0,7.0,0.0,1.0,,0.0,0.0,1.0,,,74.0,,,,10.6,194.0,East,6.9,8,7,1,0,6,6,0,0,3,3,0,0,2,2,0,0,200,5,9,3,11,8,2,105,6,0,93,7,2100,225,158,7,22,49,437,15442,0,62,10,344,19,2050,21,46,52,106,4150,9,,No,,,,,,,,,,,
625,625,2023,4430826,Zavier Betts,WR,Nebraska,Big Ten,0.0252,0.0576,0.0,0.024,0.042,0.0,0.037,0.013,,,,,,,,,,45.0,,,,,,,12.0,,,,1.0,,,,,131.0,,,,10.9,158.0,West,3.5,8,3,5,0,8,3,5,0,3,1,2,0,5,2,3,0,170,8,13,9,2,8,0,102,9,0,274,15,1504,228,155,5,5,54,485,13642,0,120,9,334,15,1611,13,53,37,103,3115,18,,No,,,,,,,,,,,
626,626,2023,4430843,Jalen Berger,RB,Wisconsin,Big Ten,0.1309,0.0188,0.2174,0.1698,0.145,0.04,0.134,0.065,,,60.0,,,,,,,31.0,,,,,,,2.0,,,,2.0,,,,,314.0,,5.0,,6.5,275.0,West,4.8,7,4,3,0,6,3,3,0,3,2,1,0,3,1,2,0,137,5,12,5,4,7,0,217,7,0,251,11,1267,202,124,8,10,36,296,15263,0,30,11,293,13,1152,11,36,38,100,2419,12,,No,,,,,,,,,,,
627,627,2023,4430853,Darrion Henry-Young,DL,Ohio State,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1.0,,0.0,1.0,1.0,,,,,,,,194.0,East,6.9,8,7,1,0,6,6,0,0,3,3,0,0,2,2,0,0,200,5,9,3,11,8,2,105,6,0,93,7,2100,225,158,7,22,49,437,15442,0,62,10,344,19,2050,21,46,52,106,4150,9,,No,,,,,,,,,,,
628,628,2023,4430870,KeAndre Lambert-Smith,WR,Penn State,Big Ten,,,,,,,,,,,,,,,,,,20.0,,,,,,,14.0,,,,0.0,,,,,132.0,,,,9.4,213.0,East,5.3,9,4,5,0,9,4,5,0,5,2,3,0,4,2,2,0,223,11,22,8,5,9,0,18,9,0,290,18,2298,306,184,4,17,39,335,18169,1,197,8,402,15,1569,21,59,56,133,3867,17,,No,,,,,,,,,,,
629,629,2023,4430875,Daniel Jackson,WR,Minnesota,Big Ten,0.0335,0.0829,0.0,0.0137,0.063,0.023,0.022,0.076,,,,,,,,,,24.0,,,,,,,12.0,,,,0.0,,,,,167.0,,,,13.9,135.0,West,3.3,7,3,4,0,7,3,4,0,3,1,2,0,4,2,2,0,151,7,13,2,2,7,0,30,5,0,248,14,1394,184,107,4,7,32,288,14263,0,21,6,298,19,1350,8,15,41,86,2744,7,,No,,,,,,,,,,,
630,630,2023,4430878,Jaxon Smith-Njigba,WR,Ohio State,Big Ten,0.0231,0.0539,0.0,0.0112,0.033,0.038,0.028,0.038,,3.7,,,,,,,,22.0,,3.0,,0.0,,0.0,10.0,1.0,1.0,,1.0,1.0,1.0,,,60.0,,,,4.9,194.0,East,6.9,8,7,1,0,6,6,0,0,3,3,0,0,2,2,0,0,200,5,9,3,11,8,2,105,6,0,93,7,2100,225,158,7,22,49,437,15442,0,62,10,344,19,2050,21,46,52,106,4150,9,,No,,,,,,,,,,,
631,631,2023,4430894,Caziah Holmes,RB,Penn State,Big Ten,0.081,0.018,0.1375,0.074,0.105,0.061,0.111,0.063,,9.0,51.0,,,,,,,57.0,,1.0,,,,,6.0,,,,2.0,,,,,273.0,,4.5,,6.2,213.0,East,5.3,9,4,5,0,9,4,5,0,5,2,3,0,4,2,2,0,223,11,22,8,5,9,0,18,9,0,290,18,2298,306,184,4,17,39,335,18169,1,197,8,402,15,1569,21,59,56,133,3867,17,,No,,,,,,,,,,,
632,632,2023,4430947,Yahya Black,DL,Iowa,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.5,3.0,,,,,,,,2294.0,West,6.3,8,6,2,0,8,6,2,0,4,3,1,0,4,3,1,0,159,6,9,4,7,8,2,233,5,0,216,12,1581,248,141,11,9,38,317,14044,1,223,23,296,18,1369,22,51,36,107,2950,9,,No,,,,,,,,,,,
633,633,2023,4430955,Bryson Bonds,DB,Indiana,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,2.0,,,,,,,,84.0,East,4.4,8,6,2,0,7,6,1,0,3,3,0,0,4,3,1,0,161,8,14,6,3,8,0,268,5,0,105,6,2011,291,167,17,16,34,357,14818,0,72,10,274,12,875,25,47,44,114,2886,11,,No,,,,,,,,,,,
634,634,2023,4431035,Gavin Williams,RB,Iowa,Big Ten,0.0148,0.0,0.0282,0.0122,0.017,0.019,0.015,0.018,,,8.0,,,,,,,7.0,,,,,,,,,,,0.0,,,,,28.0,,3.5,,,2294.0,West,6.3,8,6,2,0,8,6,2,0,4,3,1,0,4,3,1,0,159,6,9,4,7,8,2,233,5,0,216,12,1581,248,141,11,9,38,317,14044,1,223,23,296,18,1369,22,51,36,107,2950,9,,No,,,,,,,,,,,
635,635,2023,4431073,Abner Dubar,DB,Minnesota,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,0.0,5.0,,,,,,,,135.0,West,3.3,7,3,4,0,7,3,4,0,3,1,2,0,4,2,2,0,151,7,13,2,2,7,0,30,5,0,248,14,1394,184,107,4,7,32,288,14263,0,21,6,298,19,1350,8,15,41,86,2744,7,,No,,,,,,,,,,,
636,636,2023,4431077,TeRah Edwards,DL,Northwestern,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,77.0,West,6.1,9,7,2,0,8,6,2,0,4,4,0,0,3,2,1,0,183,18,26,6,5,9,0,17,8,0,235,10,1790,283,173,14,12,45,364,16906,0,66,10,391,16,1476,14,55,59,148,3266,14,,No,,,,,,,,,,,
637,637,2023,4431136,Aaron Witt,LB,Wisconsin,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3.0,,0.0,2.0,3.0,,,,,,,,275.0,West,4.8,7,4,3,0,6,3,3,0,3,2,1,0,3,1,2,0,137,5,12,5,4,7,0,217,7,0,251,11,1267,202,124,8,10,36,296,15263,0,30,11,293,13,1152,11,36,38,100,2419,12,,No,,,,,,,,,,,
638,638,2023,4431239,Gunner Maldonado,S,Northwestern,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,77.0,West,6.1,9,7,2,0,8,6,2,0,4,4,0,0,3,2,1,0,183,18,26,6,5,9,0,17,8,0,235,10,1790,283,173,14,12,45,364,16906,0,66,10,391,16,1476,14,55,59,148,3266,14,3.0,Yes,,,,,,,,,,,
639,639,2023,4431268,Chimere Dike,WR,Wisconsin,Big Ten,0.0654,0.1221,0.0217,0.0519,0.067,0.07,0.04,0.109,,,6.0,,,,,,,79.0,,,,0.0,,0.0,12.0,0.0,1.0,,1.0,0.0,1.0,,,237.0,,8.0,,15.8,275.0,West,4.8,7,4,3,0,6,3,3,0,3,2,1,0,3,1,2,0,137,5,12,5,4,7,0,217,7,0,251,11,1267,202,124,8,10,36,296,15263,0,30,11,293,13,1152,11,36,38,100,2419,12,,No,,,,,,,,,,,
640,640,2023,4431279,Marcellus Moore,WR,Purdue,Big Ten,,,,,,,,,,4.0,,,,,1.0,,,4.0,0.0,1.0,,,,,0.0,,,,0.0,,,,,4.0,,,,,2509.0,West,1.2,6,2,4,0,6,2,4,0,4,1,3,0,2,1,1,0,136,6,11,3,4,6,0,21,4,0,401,20,1854,261,176,3,15,42,360,9961,0,16,3,150,4,488,5,33,30,80,2342,7,,No,,,,,,,,,,,
641,641,2023,4431374,Marvin Scott III,RB,Nebraska,Big Ten,0.0468,0.0082,0.0769,0.048,0.047,0.05,0.056,0.032,,,24.0,,,,,,,22.0,,,,0.0,,0.0,2.0,0.0,1.0,,0.0,0.0,1.0,,,79.0,,2.6,,8.5,158.0,West,3.5,8,3,5,0,8,3,5,0,3,1,2,0,5,2,3,0,170,8,13,9,2,8,0,102,9,0,274,15,1504,228,155,5,5,54,485,13642,0,120,9,334,15,1611,13,53,37,103,3115,18,,No,,,,,,,,,,,
642,642,2023,4431425,Javon Swinton,WR,Indiana,Big Ten,0.0072,0.0135,0.0,0.0082,0.005,0.009,0.015,0.0,,,,,,,,,,17.0,,,,,,,4.0,,,,0.0,,,,,52.0,,,,13.0,84.0,East,4.4,8,6,2,0,7,6,1,0,3,3,0,0,4,3,1,0,161,8,14,6,3,8,0,268,5,0,105,6,2011,291,167,17,16,34,357,14818,0,72,10,274,12,875,25,47,44,114,2886,11,,No,,,,,,,,,,,
643,643,2023,4431479,Ricky White,WR,Michigan State,Big Ten,0.044,0.0824,0.0,0.0455,0.033,0.061,0.019,0.057,,,,,,,,,,50.0,,,,,,,10.0,,,,1.0,,,,,223.0,,,,22.3,127.0,East,2.6,7,2,5,0,7,2,5,0,4,1,3,0,3,1,2,0,113,5,12,8,5,7,0,107,12,0,370,19,1672,243,132,5,11,48,456,11440,0,32,4,238,2,645,12,43,37,113,2317,20,,No,,,,,,,,,,,
644,644,2023,4431492,Roman Wilson,WR,Michigan,Big Ten,0.0392,0.0639,0.0061,0.0341,0.04,0.055,0.049,0.038,,,1.0,,,,,,,35.0,,,,,,,9.0,,,,1.0,,,,,131.0,,9.0,,13.6,130.0,East,2.2,6,2,4,0,6,2,4,0,3,0,3,0,3,2,1,0,116,4,9,2,1,6,0,18,4,1,514,22,1502,213,123,1,9,35,345,9185,0,47,7,172,12,787,9,20,27,75,2289,6,,No,,,,,,,,,,,
645,645,2023,4432237,Gus Hartwig,OL,Purdue,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,2509.0,West,1.2,6,2,4,0,6,2,4,0,4,1,3,0,2,1,1,0,136,6,11,3,4,6,0,21,4,0,401,20,1854,261,176,3,15,42,360,9961,0,16,3,150,4,488,5,33,30,80,2342,7,,No,,,,,,,,,,,
646,646,2023,4432266,Nikhai Hill-Green,LB,Michigan,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,130.0,East,2.2,6,2,4,0,6,2,4,0,3,0,3,0,3,2,1,0,116,4,9,2,1,6,0,18,4,1,514,22,1502,213,123,1,9,35,345,9185,0,47,7,172,12,787,9,20,27,75,2289,6,,No,,,,,,,,,,,
647,647,2023,4432297,Isaiah Jacobs,RB,Maryland,Big Ten,0.0784,0.0292,0.1418,0.0775,0.072,0.091,0.062,0.089,,16.3,19.0,,,,2.0,,,63.0,1.0,9.0,,0.0,,0.0,2.0,0.0,1.0,,0.0,0.0,1.0,,,230.0,,3.2,,11.0,120.0,East,2.3,5,2,3,0,5,2,3,0,2,1,1,0,3,1,2,0,90,1,1,2,2,5,0,0,9,0,251,16,1291,157,96,2,9,44,395,7296,0,5,2,148,5,715,13,33,25,66,2006,11,,No,,,,,,,,,,,
648,648,2023,4432390,Dea Dea McDougle,WR,Maryland,Big Ten,,,,,,,,,,,,,,,,,,21.0,,,,,,,2.0,,,,0.0,,,,,21.0,,,,10.5,120.0,East,2.3,5,2,3,0,5,2,3,0,2,1,1,0,3,1,2,0,90,1,1,2,2,5,0,0,9,0,251,16,1291,157,96,2,9,44,395,7296,0,5,2,148,5,715,13,33,25,66,2006,11,,No,,,,,,,,,,,
649,649,2023,4432538,Jake Seibert,PK,Ohio State,Big Ten,,,,,,,,,,,,,2.0,1.0,,,,23.0,,,0.5,,19.0,,,,,,,,,16.0,16.0,,,,,,194.0,East,6.9,8,7,1,0,6,6,0,0,3,3,0,0,2,2,0,0,200,5,9,3,11,8,2,105,6,0,93,7,2100,225,158,7,22,49,437,15442,0,62,10,344,19,2050,21,46,52,106,4150,9,,No,,,,,,,,,,,
650,650,2023,4432552,Darius Snow,LB,Michigan State,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,3.0,,,,,,,,127.0,East,2.6,7,2,5,0,7,2,5,0,4,1,3,0,3,1,2,0,113,5,12,8,5,7,0,107,12,0,370,19,1672,243,132,5,11,48,456,11440,0,32,4,238,2,645,12,43,37,113,2317,20,,No,,,,,,,,,,,
651,651,2023,4432567,Antonio Stevens,DB,Purdue,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,2.0,,,,,,,,2509.0,West,1.2,6,2,4,0,6,2,4,0,4,1,3,0,2,1,1,0,136,6,11,3,4,6,0,21,4,0,401,20,1854,261,176,3,15,42,360,9961,0,16,3,150,4,488,5,33,30,80,2342,7,,No,,,,,,,,,,,
652,652,2023,4432571,Tarheeb Still,DB,Maryland,Big Ten,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,,0.0,18.0,,0.0,0.0,20.0,,,,,,,,120.0,East,2.3,5,2,3,0,5,2,3,0,2,1,1,0,3,1,2,0,90,1,1,2,2,5,0,0,9,0,251,16,1291,157,96,2,9,44,395,7296,0,5,2,148,5,715,13,33,25,66,2006,11,,No,,,,,,,,,,,
653,653,2023,4432577,C.J. Stroud,QB,Ohio State,Big Ten,,,,,,,,,,,1.0,,,,,,,48.0,,,,,,,,,,,1.0,,,,,48.0,,48.0,,,194.0,East,6.9,8,7,1,0,6,6,0,0,3,3,0,0,2,2,0,0,200,5,9,3,11,8,2,105,6,0,93,7,2100,225,158,7,22,49,437,15442,0,62,10,344,19,2050,21,46,52,106,4150,9,,No,,,,,,,,,,,
654,654,2023,4432610,Amin Vanover,DE,Penn State,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,0.0,3.0,,,,,,,,213.0,East,5.3,9,4,5,0,9,4,5,0,5,2,3,0,4,2,2,0,223,11,22,8,5,9,0,18,9,0,290,18,2298,306,184,4,17,39,335,18169,1,197,8,402,15,1569,21,59,56,133,3867,17,,No,,,,,,,,,,,
655,655,2023,4432620,Parker Washington,WR,Penn State,Big Ten,0.0824,0.1742,0.0,0.09,0.063,0.091,0.048,0.101,,18.8,,,,,,,,70.0,,4.0,,0.0,,0.0,36.0,0.0,1.0,,6.0,0.0,1.0,,,564.0,,,,13.6,213.0,East,5.3,9,4,5,0,9,4,5,0,5,2,3,0,4,2,2,0,223,11,22,8,5,9,0,18,9,0,290,18,2298,306,184,4,17,39,335,18169,1,197,8,402,15,1569,21,59,56,133,3867,17,,No,,,,,,,,,,,
656,656,2023,4432637,Miyan Williams,RB,Ohio State,Big Ten,0.016,0.0,0.0281,0.015,0.027,0.0,0.028,0.006,,,9.0,,,,,,,15.0,,,,,,,,,,,0.0,,,,,59.0,,6.6,,,194.0,East,6.9,8,7,1,0,6,6,0,0,3,3,0,0,2,2,0,0,200,5,9,3,11,8,2,105,6,0,93,7,2100,225,158,7,22,49,437,15442,0,62,10,344,19,2050,21,46,52,106,4150,9,,No,,,,,,,,,,,
657,657,2023,4433837,Angelo Grose,DB,Michigan State,Big Ten,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,0.0,15.0,,0.0,0.5,23.0,,,,,,,,127.0,East,2.6,7,2,5,0,7,2,5,0,4,1,3,0,3,1,2,0,113,5,12,8,5,7,0,107,12,0,370,19,1672,243,132,5,11,48,456,11440,0,32,4,238,2,645,12,43,37,113,2317,20,,No,,,,,,,,,,,
658,658,2023,4433855,Terry Lockett,WR,Michigan State,Big Ten,0.0042,0.0078,0.0,0.0,0.007,0.009,0.019,0.0,,,,,,,,,,4.0,,,,,,,1.0,,,,0.0,,,,,4.0,,,,4.0,127.0,East,2.6,7,2,5,0,7,2,5,0,4,1,3,0,3,1,2,0,113,5,12,8,5,7,0,107,12,0,370,19,1672,243,132,5,11,48,456,11440,0,32,4,238,2,645,12,43,37,113,2317,20,,No,,,,,,,,,,,
659,659,2023,4433867,Sean McLaughlin,DL,Northwestern,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,2.0,,,,,,,,77.0,West,6.1,9,7,2,0,8,6,2,0,4,4,0,0,3,2,1,0,183,18,26,6,5,9,0,17,8,0,235,10,1790,283,173,14,12,45,364,16906,0,66,10,391,16,1476,14,55,59,148,3266,14,,No,,,,,,,,,,,
